id,incidence_date,conflict_type_id,country_id,region_id,state_id,lga_id,community,civilian_death_male,civilian_death_female,civilian_death_unknown,security_death_male,security_death_female,security_death_unknown,injured_male,injured_female,injured_unknown,kidnapped_male,kidnapped_female,kidnapped_unknown,displaced_persons,displaced_male,displaced_female,actor_1,actor_2,actor_3,description,action,highway_roads_water,confirmation_verification,verification_level,source_url,source_contact_details,source_contact_pictures,source_metadata,data_source,reporter_id,created_at,updated_at,deleted_at
199,2020-10-13,2,1,3,17,340,Shau,0,0,8,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill Imam and 7 others,attack,\N,"Confirmed by the state Police Public Relations Officer, Mr. Gambo Isah,",1,https://www.thisdaylive.com/index.php/2020/10/13/bandits-kill-imam-12-others-in-katsina-niger-communities/,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
200,2020-10-13,2,1,3,17,340,Ruwangodiya,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 2 in Katsina State,attack,\N,"Confirmed by the state Police Public Relations Officer, Mr. Gambo Isah,",1,https://www.thisdaylive.com/index.php/2020/10/13/bandits-kill-imam-12-others-in-katsina-niger-communities/,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
201,2020-10-13,7,1,6,37,791,Ogbomosho,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,Killed during protest,armed clash,\N,Confirmed by the principal secretary to the Soun (Traditional Chief),1,https://www.premiumtimesng.com/regional/ssouth-west/420389-endsars-three-more-people-killed-during-protests-in-ogbomoso.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
202,2020-10-13,12,1,1,3,60,Ngwom,0,0,14,0,0,\N,0,0,1,0,0,\N,No,0,0,3,23,22,Boko Haram kill 14 farmers,attack,\N,"Ibrahim Liman, eye witness",1,https://guardian.ng/news/boko-haram-jihadists-kill-14-farmers-in-nigeria/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
203,2020-10-14,2,1,2,11,205,Kagara,0,0,4,0,0,\N,0,0,1,0,0,\N,No,0,0,2,11,22,Bandits kill 4 Niger Vigilantes,attack,\N,"Confirmed by the police spokesperson for Niger State, Wasiu Abiodun",1,https://www.premiumtimesng.com/news/headlines/420427-niger-state-four-killed-as-vigilante-members-raid-police-armoury-to-confront-bandits.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
204,2020-10-16,2,1,3,17,330,Dutsin Karare,0,0,11,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Tension in Katsina community over killing of 11 suspected bandits,attack,\N,"Confirmed spokesman for the Katsina Police Command, Gambo Isah",1,https://punchng.com/tension-in-katsina-community-over-killing-of-11-suspected-bandits/,\N,\N,Sources: Punch | Other: https://www.google.com/url?rct=j&sa=t&url=https://www.thisdaylive.com/index.php/2020/10/15/panic-as-katsina-volunteers-kill-11-suspected-bandits/&ct=ga&cd=CAEYBSoUMTEzMDQwNjk5NzM2Njg2ODUwNzcyGmNmMzEwZjBjNTg1MzNjM2E6Y29tOmVuOlVT&usg=AFQjCNGLeihG1tHLZ4Pdfd2fxNV31zVlpA,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
205,2020-10-16,7,1,1,5,91,Pave Chanchji,0,0,5,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,Nigerian Soldiers Kill Five Protesting Secondary School Students In Taraba,attack,\N,Eye Witness,1,http://saharareporters.com/2020/10/16/nigerian-soldiers-kill-five-protesting-secondary-school-students-taraba,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
206,2020-10-16,7,1,3,15,280,Fadan Karshi,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,Two Persons Allegedly Killed By Soldiers,attack,\N,"Confirmed by the national public relations officer of SOKAPU Mr, Luka Binniyat",1,http://saharareporters.com/2020/10/16/two-persons-allegedly-killed-soldiers-during-southern-kaduna-protest-buried-sokapu,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
207,2020-10-16,7,1,5,30,608,Benin,0,0,2,0,0,\N,0,0,1,0,0,\N,No,0,0,26,19,22,Two killed as thugs attack #EndSARS protesters in Edo,attack,\N,"Attempts to get the comments of the police were not successful as the state police commissioner, Johnson Kokumo, and the command’s police public relations officer, Chidi Nwabuzor, did not answer several calls to their phones.",1,https://www.premiumtimesng.com/news/headlines/421240-two-killed-as-thugs-attack-endsars-protesters-in-edo.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
208,2020-10-17,12,1,1,3,57,Jakana,0,0,\N,0,0,14,0,0,\N,0,0,\N,No,0,0,10,21,22,Jihadists kill 14 soldiers in attack on Nigerian army base,attack,\N,Eye Witness,1,https://www.theguardian.com/world/2020/oct/17/jihadists-kill-14-soldiers-in-attack-on-nigerian-army-base,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
209,2020-10-18,7,1,6,36,741,Alekuwodo,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,3 protesters die in clash with security operatives,armed clash,\N,"Confirmed by the i Osun State Police Public Relations Officer, Mrs. Yemisi Opalola",1,https://guardian.ng/news/endsars-three-feared-killed-in-osogbo/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
210,2020-10-20,6,1,1,1,16,Bang,0,0,1,0,0,\N,0,0,1,0,0,\N,No,0,0,8,4,22,"Suspected Herdsmen Kill One Farmer, Injure Another In Adamawa State",attack,\N,"Confirmed by the Spokesperson for the police in the state, DSP Suleiman Nguroje",1,http://saharareporters.com/2020/10/20/suspected-herdsmen-kill-one-farmer-injure-another-adamawa-state,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
211,2020-10-20,4,1,2,9,792,Maraba/Alalubosa,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,4,22,Suspected cultists kill two in Kwara,attack,\N,"Confirmed by the Police Public Relations Officer (PPRO), Ajayi Okasanmi",1,https://guardian.ng/news/suspected-cultists-kill-two-in-kwara/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
212,2020-10-20,7,1,2,13,230,Kubwa,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,26,19,22,#EndSARS protester stabbed in Abuja,attack,\N,"Confirmed by FCT Police PRO, Maryam Yusuf",1,https://guardian.ng/news/endsars-protester-stabbed-in-abuja-dies-in-hospital/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
213,2020-10-20,7,1,6,32,790,Ore-Ekiti,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,Police shoot protester,armed clash,\N,"The state police spokesperson, Sunday Abutu,Declined comment",1,\N,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
214,2020-10-20,7,1,2,13,230,Dutse Makaranta,0,0,5,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,Five persons were reportedly killed by the gunfire and the hoodlum attack,armed clash,\N,"FCT Police PRO, Maryam Yusuf  disagreed",1,https://www.premiumtimesng.com/news/top-news/421960-endsars-protesters-clash-with-police-in-abuja-after-reported-killing.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
215,2020-10-20,7,1,3,16,295,Sabongari,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,26,4,22,#Endsars hoolums kill two passerbys,attack,\N,"Confirmed by the Kano State police command, Abdullahi Kiyawa",1,https://www.premiumtimesng.com/news/top-news/421941-endsars-protest-turns-violent-as-thugs-protesters-clash-in-kano.html,\N,\N,Sources: Premium Times | Other: https://thenationonlineng.net/breaking-two-feared-killed-many-injured-in-kano-endsars-protest/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
216,2020-10-21,2,1,3,20,417,Tungar Kwana,0,0,20,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,20 killed by ‘bandits’ in Zamfara,attack,\N,"Confirmed by the police spokesperson for Zamfara State, Mohammed Shehu",1,https://www.premiumtimesng.com/news/headlines/422297-bandits-kill-20-in-fresh-attack-in-zamfara.html,\N,\N,Sources: Premium Times | Other: https://guardian.ng/news/20-killed-by-bandits-in-zamfara/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
217,2020-10-21,5,1,5,28,793,Calabar,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,18,1,22,Cross River mob lynches two suspected robbers,attack,\N,"Confirmed by the the state Police Command Public Relations Officer, DSP Irene Ugbo",1,https://punchng.com/police-fume-as-cross-river-mob-lynches-two-suspected-robbers/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
218,2020-10-21,7,1,4,24,480,Nike Lake,0,0,2,0,0,\N,0,0,2,0,0,\N,No,0,0,21,19,22,police kill two protesters,attack,\N,"State police public Relations Office, Daniel Ndukwe denied the report",1,https://www.vanguardngr.com/2020/10/2-feared-dead-as-endsars-protest-turns-violent-in-enugu/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
219,2020-10-22,7,1,4,23,458,Abakaliki,0,0,\N,0,0,2,0,0,\N,0,0,\N,No,0,0,7,21,22,EndSARS Protest: Hoodlums shoot 2 policemen,attack,\N,"Confirmed by the Commissioner of Police, Ebonyi State Command, CP Philip Sule Maku",1,https://www.vanguardngr.com/2020/10/endsars-protest-hoodlums-shoot-two-policemen-burn-police-stations-release-eight-suspects-in-ebonyi/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
220,2020-10-23,7,1,4,22,451,Osumenyi,0,0,\N,0,0,2,0,0,\N,0,0,\N,No,0,0,7,21,22,"#EndSARS: DPO, one other killed, 5 police stations attacked in Anambra",attack,\N,"Confirmed by the Police public relations officer in the state, Mr Haruna Mohammed",1,https://www.vanguardngr.com/2020/10/endsars-dpo-one-other-killed-5-police-stations-attacked-in-anambra/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
221,2020-10-23,7,1,6,33,794,Lekki,0,0,15,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,19,22,#Endsars-dead protesters at Lekki Toll Gate’,attack,\N,Eye Witness,1,https://guardian.ng/news/we-counted-15-dead-protesters-at-lekki-toll-gate/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
222,2020-10-25,12,1,1,6,110,Babangida,0,0,6,0,0,1,0,0,\N,0,0,\N,No,0,0,21,3,22,Police Shoot 6 Boko Haram Terrorist,armed clash,\N,"Confirmed by the Spokesman of the command, ASP Dungus Abdulkarim",1,https://www.vanguardngr.com/2020/10/just-in-police-kill-6-suspected-boko-haram-terrorists-in-yobe/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
223,2020-10-26,2,1,3,17,340,Yantuwaru,0,0,2,0,0,\N,0,0,\N,0,0,6,No,0,0,7,4,22,Gumen kill two and abduct 6,attack,\N,"Confirmed by the The police spokesperson in the state, SP Gambo Isah",1,https://guardian.ng/news/nine-die-in-katsina-yobe-attacks/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
224,2020-10-26,2,1,3,20,415,Lingyado,0,0,\N,0,0,\N,0,0,\N,0,0,5,No,0,0,7,4,22,Gunmen abduct 5,attack,\N,"Confirmed by the Police Public Relations Officer in the state, Mohammed Shehu",1,http://saharareporters.com/2020/10/26/bandits-kidnap-traditional-ruler-four-others-zamfara,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
225,2020-10-26,2,1,3,14,256,Kyarama,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,2,21,22,Gumen kill customs official,attack,\N,"Confirmed by thethe state police spokesperson, Audu Jinjiri",1,http://saharareporters.com/2020/10/26/bandits-kill-customs-officer-jigawa-steal-rifles,\N,\N,Sources: Saharareporters | Other: https://www.thisdaylive.com/index.php/2020/10/27/bandits-kill-customs-officer-in-jigawa-steal-rifles/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
226,2020-10-29,12,1,1,3,48,Damboa,0,0,20,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,3,22,Army Kill 20 terrorists,armed clash,\N,"Confirmed by  the Coordinator Defence Media Operations, Major General John Enenche",1,https://thenationonlineng.net/just-in-20-killed-in-failed-boko-haram-attack-on-army-camp/,\N,\N,Sources: The Nation | Other: https://punchng.com/22-insurgents-killed-during-attack-on-army-camp-in-borno/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
227,2020-10-31,2,1,3,20,415,Dan Kurma,0,0,1,0,0,\N,0,0,\N,0,0,10,No,0,0,2,4,22,"Bandits kill one, kidnap 10 in Zamfara community",attack,\N,Eye witness,1,https://www.vanguardngr.com/2020/10/bandits-kill-one-kidnap-over-ten-persons-in-zamfara-community/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
228,2020-11-02,5,1,2,12,215,Jos,0,0,8,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,4,22,"Nigerian Soldiers Kill Eight Persons At Ex-House Of Reps Speaker, Yakubu Dogara’s Mansion In Jos, Dump Bodies Inside Mining Pond",armed clash,\N,Eye witness,1,http://saharareporters.com/2020/11/02/nigerian-soldiers-kill-eight-persons-ex-house-reps-speaker-yakubu-dogara%E2%80%99s-mansion-jos,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
229,2020-11-03,12,1,1,3,47,Takulashi,0,0,11,0,0,\N,0,0,\N,0,0,9,No,0,0,3,4,22,"Boko Haram Kills 11, Abducts Nine Women in Borno",armed clash,\N,Eye witness,1,https://www.thisdaylive.com/index.php/2020/11/03/boko-haram-kills-11-abducts-nine-women-in-borno/,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
230,2020-11-04,12,1,1,3,795,Malam Fatori,0,0,\N,0,0,9,0,0,\N,0,0,\N,No,0,0,3,21,22,Landmine kills 9 troops in northeast Nigeria,attack,\N,Eye witness,1,https://guardian.ng/news/landmine-kills-9-troops-in-northeast-nigeria/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
231,2020-11-04,2,1,3,15,264,Rigachukun,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,attack by bandits,armed clash,\N,Eye witness,1,https://www.vanguardngr.com/2020/11/bandits-kill-kaduna-pregnant-woman/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
232,2020-11-06,2,1,3,17,340,Diskiru,0,0,5,0,0,1,0,0,\N,0,0,\N,No,0,0,21,2,22,"Military Kills Five Bandits, Loses One Soldier in Rescue Mission",armed clash,\N,"Coordinator of the Directorate of Defence Media Operations (DDMO), Major General John Enenche",1,https://www.thisdaylive.com/index.php/2020/11/06/military-kills-five-bandits-loses-one-soldier-in-rescue-mission/,\N,\N,Sources: Thisday | Other: https://guardian.ng/news/military-neutralises-five-bandits-in-katsina-loses-officer/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
233,2020-11-12,2,1,3,20,406,Matseri,0,0,1,0,0,\N,0,0,\N,0,0,4,No,0,0,2,4,22,attack by kidnappers,attack,\N,"Confirmed by the Emir of Anka, who is also the Chairman, Zamfara State Council of Chiefs, Alhaji Attahiru Ahmed",1,https://punchng.com/bandits-abduct-zamfara-district-head-children-kill-rescuer/,\N,\N,Sources: Punch | Other: https://dailypost.ng/2020/11/11/district-head-four-children-abducted-in-zamfara-community/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
234,2020-11-13,2,1,3,17,340,Dajin Wuta,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,clash between bandits and troops,armed clash,\N,"Confirmed by the Acting Director, Defence Media Operations, Brigadier General Benard Onyeuko",1,https://punchng.com/troops-kill-bandit-rescue-katsina-kidnapped-victims/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
235,2020-11-14,4,1,5,30,608,Sakponba,0,0,12,0,0,3,0,0,\N,0,0,\N,No,0,0,24,24,21,Cult clash claim 12,armed clash,\N,"Confirmed by the state Police Command’s spokesman, Chidi Nwabuzor",1,https://guardian.ng/news/12-killed-in-edo-cult-violence/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
236,2020-11-16,2,1,3,15,268,Gidan-Busa,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,armed clash between kidnappers and troops,armed clash,\N,"Confirmed by the state’s Commissioner for Internal Security and Home Affairs, Mr Samuel Aruwan\n\nRead more at: https://www.vanguardngr.com/2020/11/troops-rescue-9-kidnapped-persons-on-kaduna-abuja-highway/",1,https://www.vanguardngr.com/2020/11/troops-rescue-9-kidnapped-persons-on-kaduna-abuja-highway/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
237,2020-11-17,2,1,3,15,264,Albasu,0,0,11,0,0,\N,0,0,\N,0,0,8,No,0,0,2,4,22,attack by bandits,attack,\N,Confirmed by  Internal Security and Home Affairs Commissioner Samuel Aruwan,1,https://thenationonlineng.net/bandits-kill-11-villagers-in-kaduna-councils/,\N,\N,Sources: The Nation | Other: https://punchng.com/bandits-kill-11-villagers-in-kaduna/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
238,2020-11-17,2,1,3,15,282,Gidan Zaki,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,attack by bandits,attack,\N,Confirmed by the military under operation sahel,1,https://www.vanguardngr.com/2020/11/breaking-bandits-kill-southern-kaduna-district-head-son/,\N,\N,Sources: Vanguard | Other: https://guardian.ng/news/nigeria/national/again-bandits-attack-southern-kaduna-kill-two-in-zangon-kataf/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
239,2020-11-19,2,1,2,11,200,Mariga,0,0,\N,0,0,1,0,0,\N,0,0,14,No,0,0,2,21,4,attack by bandits,attack,\N,\N,1,https://www.vanguardngr.com/2020/11/bandits-kill-mobile-policeman-kidnap-14-others-in-niger/,\N,\N,Sources: Vanguard | Other: https://www.thisdaylive.com/index.php/2020/11/20/bandits-kill-policeman-kidnap-14-others-in-niger/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
240,2020-11-20,8,1,5,27,551,Toru-Orua,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,7,21,22,attack by gunmen,attack,\N,"Confirmed gunmen tgu Police Public Relations Officer attack tgu gunmen, Su Olugbenga Sedeyi",1,https://guardian.ng/news/gunmen-attack-dicksons-country-home-kill-one-security-aide/,\N,\N,Sources: The Guardian | Other: https://thenationonlineng.net/gunmen-kill-ex-governor-dicksons-police-guard/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
241,2020-11-21,2,1,3,15,264,Rigasa,0,0,1,0,0,\N,0,0,1,0,0,\N,No,0,0,2,4,22,"bandits\' attack', 'attack', NULL, NULL, '1', 'http://saharareporters.com/2020/11/21/bandits-kill-student-union-leader-kaduna-injure-others', NULL, NULL, 'Sources: Saharareporters', 'Secondary', 1, '2026-01-25 11:22:30', '2026-01-25 11:22:30', NULL),
(242, '2020-11-21', 2, 1, 3, 17, 358, 'Sabuwa', 0, 0, 1, 0, 0, NULL, 0, 0, NULL, 0, 0, NULL, 'No', 0, 0, 2, 4, 22, 'bandits\' attack",attack,\N,\N,1,http://saharareporters.com/2020/11/21/bandits-kill-pdp-chairman-katsina,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
243,2020-11-21,8,1,6,37,754,Igbo-Ora,0,0,1,0,0,2,0,0,\N,0,0,\N,No,0,0,7,21,4,clash between customs and smugglers,armed clash,\N,Confirmed by the state police command,1,https://www.premiumtimesng.com/news/headlines/427300-soldier-two-others-killed-as-customs-clash-with-smugglers-in-oyo.html,\N,\N,Sources: Premium Times | Other: https://www.vanguardngr.com/2020/11/soldier-2-others-killed-as-customs-smugglers-clash-at-igbo-ora,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
244,2020-11-22,7,1,6,32,790,Ado-Ekiti,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,19,21,22,clash between police and  protesters,armed clash,\N,"Confirmed by  Police Public  Rations Officer, Ekiti Command, ASP Sunday Abutu",1,https://thenationonlineng.net/police-officer-killed-during-protest-in-ekiti-2/,\N,\N,Sources: The Nation | Other: https://punchng.com/cop-killed-during-protest-in-ekiti-police-station/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
245,2020-11-22,8,1,2,10,180,Lafia,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,Gunmen kill APC chairman,attack,\N,Confirmed by the Chairman of Karu LGA,1,https://www.premiumtimesng.com/news/headlines/427403-breaking-kidnapped-apc-chairman-found-dead,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
246,2020-11-23,5,1,6,32,790,Ado-Ekiti,0,0,1,0,0,\N,0,0,1,0,0,\N,No,0,0,21,4,22,Police Shoot civilians,armed clash,\N,"Confirmed by the state Police Public Relations Officer, Mr. Sunday Abutu",1,https://www.thisdaylive.com/index.php/2020/11/23/one-dead-as-policeman-allegedly-shoots-two-persons-in-ekiti,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
247,2020-11-26,2,1,3,20,414,Tungar Haya,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,"Bandits invade Zamfara community kill 1, villagers flee",attack,\N,"Confirmed by the spokesperson for the state police command, SP Mohammed Shehu",1,https://punchng.com/bandits-invade-zamfara-communities-kill-three-villagers-flee,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
248,2020-11-26,2,1,3,20,414,Sabon Sara,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,"Bandits invade Zamfara community kill 1, villagers flee",attack,\N,"Confirmed by the spokesperson for the state police command, SP Mohammed Shehu",1,https://punchng.com/bandits-invade-zamfara-communities-kill-three-villagers-flee,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
249,2020-11-26,2,1,3,20,414,Magami,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,"Bandits invade Zamfara community kill 1, villagers flee",attack,\N,"Confirmed by the spokesperson for the state police command, SP Mohammed Shehu",1,https://punchng.com/bandits-invade-zamfara-communities-kill-three-villagers-flee,\N,\N,Sources: Punch | Other: http://saharareporters.com/2020/11/26/residents-flee-bandits-invade-zamfara-communities-kill-three,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
250,2020-11-27,9,1,6,35,710,Elegbeka,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,Bandits attack,attack,\N,"Confirmed by the Police Public Relations Officer (PPRO) for the Ondo State Command, Mr Tee-Leo Ikoro",1,https://www.thisdaylive.com/index.php/2020/11/27/suspected-kidnappers-kill-first-class-monarch-in-ondo,\N,\N,Sources: Thisday | Other: https://www.premiumtimesng.com/news/headlines/428232-gunmen-on-rampage-in-ondo-kill-monarch-two-others-rob-bank,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
251,2020-11-28,5,1,3,17,352,Malumfashi,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,18,2,22,mob attack bandit,armed clash,\N,"Confirmed by  The police spokesperson, Gambo Isah",1,https://www.premiumtimesng.com/regional/nwest/428502-residents-beat-bandit-to-death-in-katsina,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
252,2020-11-29,12,1,1,3,62,Koshobe,0,0,43,0,0,\N,0,0,6,0,0,\N,No,0,0,3,23,22,terrorist attack,attack,\N,"Confirmed attack  John Enencanguard, vanguard Coordinteor, Defence Media Operteiins, and Ahmed Jibrin, former Director, Militaty Intelligence",1,https://www.vanguardngr.com/2020/11/boko-haram-kills-at-least-43-farm-workers-in-borno-militia,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
253,2020-12-02,2,1,2,11,201,Mangun,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,4,2,22,Villagers kill one bandit,armed clash,\N,"Confirmed by Chairman of the State Emergency Agency, Alhaji Ibrahim Inga",1,https://www.vanguardngr.com/2020/12/villagers-in-niger-retaliate-bandits-attack-kill-one/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
254,2020-12-04,2,1,3,19,405,Yabo Sayinna,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,2,22,police kill bandits,armed clash,\N,"Confirmed by  The Commissioner of Police in the state, Mr Ibrahim Kaoje",1,https://guardian.ng/news/police-neutralise-2-bandits-in-sokoto-recover-rifles/,\N,\N,Sources: The Guardian | Other: https://dailypost.ng/2020/12/04/police-neutralize-two-bandits-recover-rifles-in-sokoto/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
255,2020-12-04,8,1,6,32,796,Obagie,0,0,2,0,0,\N,0,0,\N,0,0,20,No,0,0,7,4,22,Kidnappers attack commuters,attack,\N,"Confirmed by the The Police Public Relations officers, SP Chidi Nwanbuzor",1,https://guardian.ng/news/two-killed-as-gunmen-abduct-many-on-edo-highway/,\N,\N,Sources: The Guardian | Other: https://www.pmnewsnigeria.com/2020/12/03/two-feared-killed-10-abducted-as-gunmen-hijack-bus-in-edo/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
256,2020-12-07,2,1,3,15,264,Rigasa,0,0,2,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,Bandits kill,attack,\N,"Confirmed by the The Commissioner for Internal Security and Home Affairs in Kaduna, Samuel Aruwan",1,https://guardian.ng/news/bandits-kill-victim-two-weeks-after-abduction-in-kaduna/,\N,\N,Sources: The Guardian | Other: https://punchng.com/kidnappers-kill-victim-held-for-two-weeks-in-kaduna-report/,Secondary,1,2026-01-25 11:22:30,2026-01-25 11:22:30,\N
